TXN_ID;fecha_pago;cliente_nombre;mascota_id;servicio_cat;descripcion_detallada;subtotal_neto;impuesto_aplicado;total_con_iva;metodo_abono;estado_sistema;old_sys_val_1;old_sys_val_2;old_sys_val_3;old_sys_val_4;old_sys_val_5;old_sys_val_6;old_sys_val_7;old_sys_val_8;old_sys_val_9;old_sys_val_10;old_sys_val_11;old_sys_val_12;old_sys_val_13;old_sys_val_14;old_sys_val_15;old_sys_val_16;old_sys_val_17;old_sys_val_18;old_sys_val_19;old_sys_val_20;old_sys_val_21;old_sys_val_22;old_sys_val_23;old_sys_val_24;old_sys_val_25;old_sys_val_26;old_sys_val_27;old_sys_val_28;old_sys_val_29;old_sys_val_30;old_sys_val_31;old_sys_val_32;old_sys_val_33;old_sys_val_34;old_sys_val_35;old_sys_val_36;old_sys_val_37;old_sys_val_38;old_sys_val_39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Unnamed: 47;Unnamed: 48;Unnamed: 49;Unnamed: 50;Unnamed: 51;Unnamed: 52;Unnamed: 53;Unnamed: 54;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61;Unnamed: 62;Unnamed: 63;Unnamed: 64;Unnamed: 65;Unnamed: 66;Unnamed: 67;Unnamed: 68;Unnamed: 69;Unnamed: 70;Unnamed: 71;Unnamed: 72;Unnamed: 73;Unnamed: 74;Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89
TXN-2025093;01/05/2025;ruiz;PET-208;CirugÃ­a;CastraciÃ³n gato;693,17;145,57;838,74â‚¬;EFECTIVO;CLOSED;FALSE;TRUE;migrated_2024;FALSE;migrated_2024;;NULL;NaN;NaN;;NaN;;;;NaN;;;;NaN;;;;;;NULL;;;;;NULL;;;;NULL;;NaN;;NULL;;NULL;;;;;;NULL;;;NaN;;NaN;;;;;NaN;;;;;;;;NaN;NaN;NaN;;;;NULL;NULL;;;NaN;;NaN;NaN;;;;;;;NULL;;;;;NaN
TXN-2025094;2025-08-20;  Ruiz ;PET-709;VacunaciÃ³n;Recordatorio anual;29,21;6,13;35,34â‚¬;Stripe;CLOSED;migrated_2024;FALSE;TRUE;FALSE;0;;;NULL;;;;NaN;NULL;;NaN;;;;;NULL;;NaN;;NULL;;NULL;NaN;NULL;NULL;NULL;;;NaN;;;;;;NaN;;;NaN;NULL;;;;NULL;NaN;NULL;;NULL;;;NaN;;;;;;NaN;NaN;;;;;NULL;;NULL;NaN;;;;;;NaN;NaN;NULL;;;NaN;;NULL;NULL;NaN;;;NaN;NULL;
TXN-2025095;2025-12-19;  SÃ¡nchez ;PET-182;Farmacia;AntibiÃ³tico amoxicilina;59,49;12,49;71,98â‚¬;TRANSFERENCIA_POS_1;PENDING_SYNC;migrated_2024;migrated_2024;1;TRUE;migrated_2024;NULL;NULL;;NaN;;;NaN;NaN;;;;;;;;;;;;;;;;;NaN;;;NULL;NULL;;NULL;;;NaN;;;;;;;;;NaN;;;;;NULL;;NaN;;;;NaN;;;NaN;NULL;NULL;;NULL;NaN;NaN;;;NULL;NULL;;;NULL;;NULL;;;;;;NULL;;;;;;
TXN-2025096;nov. 05, 2025;RUIZ;PET-406;Consulta;RevisiÃ³n urgencia;60,18;12,64;â‚¬72,82;TRANSFERENCIA;CLOSED;0;FALSE;FALSE;0;0;NaN;NaN;;NULL;;;NULL;;NaN;NaN;;NULL;;;;NaN;NULL;;;NULL;NaN;NULL;NaN;;;;;;;;NaN;;;NULL;;;;;;;;;;;;;;;NaN;;NULL;NULL;;NaN;;NULL;NULL;NULL;NaN;;;NaN;NaN;NaN;;NULL;;;NULL;;;;;;;;NULL;;NULL;;;;;NaN
TXN-2025097;NULL;pã©rez;PET-452;CirugÃ­a;ExtracciÃ³n tumoral;1300,15;273,03; EUR 1573,18;STRIPE;CLOSED;1;0;migrated_2024;FALSE;0;;;;NULL;;;NULL;;;;;;;;;;;;;;;;;;;;NULL;;NULL;;;;NaN;NaN;;NaN;;;NaN;;NaN;NULL;;;NaN;NaN;;;NULL;;;;;;;NaN;NULL;;NaN;NaN;NaN;;NaN;NaN;;NULL;;;NaN;NaN;;NULL;NaN;;;;;;;;NULL;;;NULL
TXN-2025098;oct. 15, 2025;GÃ³mez_antiguo;PET-292;Farmacia;AntibiÃ³tico amoxicilina;38,65;8,12; EUR 46,77;TRANSFERENCIA;CLOSED;FALSE;migrated_2024;1;migrated_2024;0;;NULL;;;;;NaN;;NaN;NaN;;NaN;;NULL;NULL;;NaN;NULL;;;;NULL;;;NaN;NaN;;;;NULL;NaN;NULL;;NaN;;NULL;;NaN;NULL;;NaN;NULL;;;;;;;;;;NULL;NULL;NULL;;;;NaN;NaN;;;;;NaN;;;NaN;;NaN;NULL;;NULL;;;;;NaN;;NULL;;;;NULL;
TXN-2025099;01/03/2025;LÃ³PEZ;PET-796;VacunaciÃ³n;Recordatorio anual;49,06;10,30;59,36â‚¬;TARJETA_POS_1;CLOSED;TRUE;migrated_2024;0;migrated_2024;1;;NULL;;NULL;;;;;;NULL;;NULL;NULL;;;;;;;;NaN;;NULL;NULL;;;;;;;;NaN;;NaN;;;;NULL;;NaN;NaN;;;;NaN;;;NaN;;;NaN;;;;NaN;NaN;;;;;;;;;NaN;;;;NULL;NULL;;;;NaN;;;;;;NULL;;;NaN;
TXN-2025100;NULL;garcã­a;PET-151;VacunaciÃ³n;Leucemia felina;53,62;11,26;64,88â‚¬;EFECTIVO;PENDING_SYNC;migrated_2024;FALSE;1;0;0;;;;NULL;;;;;;;;NaN;;;;;NaN;NULL;;;;NULL;;NULL;;;NaN;;;;NaN;;;NaN;;NULL;;;;NULL;;NaN;;;NULL;;NULL;;NULL;;;;;;NaN;NaN;NaN;;;;;;;NULL;NaN;;;NULL;;;;;;;NaN;;;;NULL;NULL;;;;
TXN-2025101;2025-02-18;martã­nez;PET-328;VacunaciÃ³n;Vacuna Rabia;33,00;6,93;39,93;Efectivo;CLOSED;1;migrated_2024;TRUE;TRUE;TRUE;NaN;;;NULL;;NaN;;;;NaN;;NaN;;;;;;NULL;;NaN;;NULL;NULL;;;;;;NULL;NULL;NULL;NULL;;;;;;;NULL;;NaN;NULL;NULL;NaN;NaN;;;;NULL;;NULL;;NULL;;;NULL;;;NaN;;;;;;NaN;NaN;;NULL;NULL;;;;NULL;NaN;;;;;;NaN;;;;NULL
TXN-2025102;2025-01-18;Ruiz_antiguo;PET-684;Consulta;Consulta general;77,17;16,21;93,38â‚¬;Transferencia;CLOSED;migrated_2024;TRUE;TRUE;FALSE;TRUE;;NaN;NaN;;;;;NaN;NaN;NaN;NULL;;;;;;NULL;;;NaN;;;;;;;NaN;;;;;NaN;NULL;;NaN;;;NULL;NULL;NULL;;NULL;;;;;;;;NULL;NULL;;;;NULL;NULL;;;;;;;;;;;;;;;;;NaN;;NaN;;;;;;NaN;;;NaN
TXN-2025103;2025-06-16;PÃ©rez_antiguo;PET-821;Farmacia;Bravecto 3 meses;110,34;23,17;133,51â‚¬;TARJETA_POS_1;CLOSED;0;FALSE;TRUE;0;migrated_2024;NaN;;NULL;;;NaN;NaN;;;;;;;;;NULL;;;NULL;;;;;NaN;;;;;;;NaN;;;;;;;;NULL;;;;;NULL;NaN;;;;;NaN;;;;;;;;;;NULL;;;NULL;;;;;;;;;;;;;;;;;NaN;NaN;;;NaN
NaN;2025-09-02;PÃ©REZ;PET-353;Farmacia;AntibiÃ³tico amoxicilina;87,49;18,37;105,86;TRANSFERENCIA;CLOSED;1;FALSE;TRUE;migrated_2024;migrated_2024;NaN;;NULL;NULL;NULL;;;;NULL;NULL;NULL;;;;;;;;NaN;;NaN;NaN;;;;;;NULL;;NULL;NULL;NaN;NaN;;;;;NULL;NULL;;NULL;;NULL;;NaN;NaN;NaN;;;NaN;NaN;NULL;;;;;;;NaN;NaN;NULL;;NULL;NULL;;;;;;NaN;NaN;NaN;;;;;NULL;NaN;NaN;;;;NULL;
TXN-2025105;2025-06-03;MartÃ­nez;PET-405;CirugÃ­a;ExtracciÃ³n tumoral;1495,01;313,95;1808,96;Tarjeta;CLOSED;TRUE;0;FALSE;0;TRUE;;;;;NULL;NULL;;;;;;;NULL;;;NaN;;NaN;;NaN;;;;;;;NULL;;NULL;;;;NaN;NULL;;;;;;;NaN;;;;NULL;;;;NULL;;;NaN;;NULL;;NaN;;;;NaN;NULL;;;NULL;;;;NULL;NaN;;;;;;;NULL;NULL;NULL;NaN;;;;;
TXN-2025106;NULL;GÃ³mez_antiguo;PET-747;VacunaciÃ³n;Recordatorio anual;34,70;7,29;41,99â‚¬;EFECTIVO;CLOSED;0;0;1;1;0;NaN;;;NaN;NaN;;NaN;NaN;;;;;NULL;;;;;;;NULL;;NaN;;;NULL;NaN;NULL;;;;;;;;NULL;;NaN;;;NaN;;;;;;;;;;;;;;;;;;;NULL;;;;;;;;;;;;;;;;NULL;;;NaN;NULL;;;;NULL;
TXN-2025107;04/10/2025;pã©rez;PET-960;VacunaciÃ³n;Leucemia felina;33,76;7,09;40,85â‚¬;TARJETA;CLOSED;migrated_2024;1;FALSE;1;0;NULL;NaN;NULL;;;;;;NaN;;;NULL;NaN;;;NULL;;;;NULL;NaN;NaN;NaN;;NULL;NULL;;;NULL;NULL;;;;NaN;NULL;NaN;NaN;;NaN;;;;NULL;;NULL;;NaN;;;;;;NULL;;NULL;;NULL;NaN;;;;NaN;;NULL;;;;NULL;;NULL;;NULL;NaN;;NaN;;NaN;;;NaN;;;;
TXN-2025108;2025/03/18 00:00:00;GÃ³mez_antiguo;PET-856;CirugÃ­a;ExtracciÃ³n tumoral;533,59;112,05; EUR 645,64;EFECTIVO_POS_1;CLOSED;TRUE;migrated_2024;migrated_2024;0;1;;;;;;;;;;;;NaN;;NaN;;;NaN;;;;NULL;;;NaN;;;;;;;;NaN;;NaN;;;;NaN;NaN;;;;;;NULL;NULL;NaN;NaN;NaN;;;;NULL;;;;NULL;NULL;;;;NULL;NULL;NULL;;;;;;;;;NULL;;NULL;NaN;NaN;;NaN;;NULL;NaN;NULL;
TXN-2025109;05/01/2025;martã­nez;PET-591;CirugÃ­a;CirugÃ­a dental avanzada;513,91;107,92;621,83;EFECTIVO;CLOSED;FALSE;0;1;1;0;;;;;;NULL;;NaN;;;;;;NaN;NULL;NULL;NaN;;NULL;NULL;NaN;;;;;NaN;;;NULL;;;;;;NaN;NaN;NaN;;;;;;;;;NaN;;;NaN;;;;;;NULL;NULL;NaN;;;NaN;;;NULL;NULL;NULL;NaN;;NULL;;;;;NaN;;;;;;;;;NaN;;NaN
TXN-2025110;13/10/2025;garcã­a;PET-593;Consulta;Consulta general;;15,13; EUR 87,18;TRANSFERENCIA_POS_1;CLOSED;TRUE;migrated_2024;FALSE;FALSE;1;;;;NULL;NaN;;;NULL;;NULL;;;NaN;;;;;;;NaN;;;NaN;NaN;;NaN;;NULL;;;;;;;NULL;NaN;;NULL;;;NaN;NaN;NULL;;;;;NULL;;;;;NaN;;;;;;NaN;;NaN;;;NaN;;;;;;;;;;NULL;NULL;;;;;NaN;;;;
TXN-2025111;21/08/2025;LÃ³pez_antiguo;PET-556;Farmacia;Pienso Renal 2kg;30,79;6,47;â‚¬37,26;TARJETA;CLOSED;TRUE;TRUE;FALSE;0;0;NULL;NULL;NULL;NULL;NaN;NaN;;;;NULL;;;;;;;;;;NULL;NaN;;;NULL;;;NaN;;;;;;NULL;NaN;;;;;NULL;NULL;NULL;;;;;NaN;NaN;NULL;;;NULL;;NaN;NaN;NULL;NULL;;;;NaN;NULL;;;;;NaN;;;NaN;NULL;;NULL;;;;;NULL;;NULL;;;NaN;NaN;
TXN-2025112;2025/01/21 00:00:00;RUIZ;PET-116;CirugÃ­a;CastraciÃ³n gato;433,80;91,10;â‚¬524,90;TRANSFERENCIA;PENDING_SYNC;migrated_2024;FALSE;TRUE;FALSE;FALSE;;;;NULL;;NaN;;;NULL;;;;;;;;;;;NaN;;;;;;NaN;;;NaN;;;;;;;;;;;;;;NULL;;;NaN;NULL;;;NULL;NaN;;;;;;;NaN;;;;NaN;;;;NULL;;;;;;NULL;;;;NaN;;;NaN;NaN;NaN;;;NaN
TXN-2025113;jul. 09, 2025;GÃ³MEZ;PET-190;Consulta;Consulta especialista;45,39;9,53;54,92â‚¬;STRIPE;CLOSED;FALSE;0;1;FALSE;migrated_2024;NULL;NULL;NULL;NULL;;;;;;;NaN;;;;;;;;NULL;;;;NaN;NULL;;;;;;;;;;;;NULL;;;;;;;;;;;;;;;NULL;;;;;;;NULL;NaN;;NULL;;NULL;;;;;;;;;;NULL;NaN;NULL;NULL;;;NaN;;NaN;;;
TXN-2025114;2025/05/29 00:00:00;PÃ©rez;PET-676;VacunaciÃ³n;Recordatorio anual;41,22;8,66;49,88;TRANSFERENCIA;CLOSED;TRUE;migrated_2024;0;0;TRUE;NULL;;NULL;;NaN;;;;;;;;;;;NULL;;;;;NULL;NULL;;;NaN;;;;;;NULL;NULL;;;;NaN;NaN;;;;;;;;;NaN;NaN;NULL;;NULL;;;NULL;;;NULL;;;NaN;;NaN;;NULL;;;;;;;NaN;;;;;;NULL;NULL;;NULL;;NaN;;;
TXN-2025115;NULL;SÃ¡NCHEZ;PET-217;Consulta;Seguimiento post-operatorio;67,04;14,08;81,12;EFECTIVO_POS_1;CLOSED;migrated_2024;FALSE;1;TRUE;1;;NaN;;;;;;;;;;;;;;;;;;NaN;;;NaN;;NULL;NULL;;NULL;NULL;;NaN;NaN;;;;;NaN;;;NaN;NaN;;;NULL;NaN;;;;;NaN;;;NaN;;;;NULL;NULL;NaN;;;;;NaN;NaN;NULL;NULL;NULL;NaN;NULL;;;NaN;NULL;;;NaN;NULL;;NaN;;;;
TXN-2025116;NULL;PÃ©rez_antiguo;PET-659;VacunaciÃ³n;Recordatorio anual;;9,38;54,07;EFECTIVO;CLOSED;migrated_2024;TRUE;1;0;0;;;;NULL;;;;;;NULL;NULL;;;NULL;;;;;NULL;;;;;NaN;;;;;NaN;;NaN;NULL;;;NULL;;;NULL;NULL;NULL;;;;;;;;;;;NaN;;;;;NaN;;;;NaN;;;;;;NULL;;;NULL;;NaN;;NaN;;NULL;;;;NaN;;;NULL;;
TXN-2025117;2025-08-20;LÃ³pez_antiguo;PET-282;Consulta;RevisiÃ³n urgencia;44,57;9,36;53,93;TRANSFERENCIA;CLOSED;TRUE;TRUE;0;0;TRUE;NULL;;;NaN;;;NULL;;;NULL;NULL;;;NULL;NaN;;;;NULL;;NULL;;NULL;NaN;;;NaN;;NULL;;;NaN;;NaN;NaN;;;;NaN;;;;NULL;NULL;;NULL;;;;NULL;;;NaN;;;NaN;;NULL;;;;;;NULL;;;NaN;;;;;;NULL;;;;;NULL;;;;;NULL;
TXN-2025118;abr. 02, 2025;RUIZ;PET-919;Farmacia;AntibiÃ³tico amoxicilina;30,31;6,37;36,68â‚¬;Tarjeta;CLOSED;0;FALSE;TRUE;TRUE;TRUE;NULL;NaN;;;;;NULL;;;NaN;NaN;NaN;;;;;;;;;;;NULL;;;;;;;;NULL;;;;;;NULL;;NaN;;;NaN;;;;;NULL;;;;NaN;;NaN;NULL;NULL;;NULL;;;;NaN;;NaN;;NULL;;;NULL;;;NaN;;;;;;;;NULL;NaN;NaN;;;
TXN-2025119;17/09/2025;  LÃ³pez ;PET-889;Farmacia;Pienso Renal 2kg;99,97;20,99;120,96â‚¬;TRANSFERENCIA;CLOSED;1;TRUE;1;migrated_2024;migrated_2024;;;;;;;;;;;;NULL;;;;NaN;;;;;;NaN;;NULL;;;;;NaN;NULL;;;NaN;;NULL;;;;;;NaN;;NULL;;;;NaN;NULL;;;;;;;;;;;;;NULL;NULL;;;NaN;NULL;;;;;;NULL;;;NULL;NULL;NULL;NaN;;;;;;
TXN-2025120;NULL;  GarcÃ­a ;PET-306;Farmacia;Meloxicam gotas;19,03;4,00; EUR 23,03;Tarjeta;CLOSED;0;FALSE;TRUE;1;0;;;;;NULL;;;;NaN;NULL;;NaN;;;;;;NaN;NaN;;;NULL;NaN;NaN;NaN;NULL;;NaN;;;;;NULL;;;;NULL;;;NULL;;;;NULL;NULL;;NaN;;NULL;;;;;;;;;NaN;;NULL;;NaN;;;;;NULL;NULL;;;;NULL;;NaN;NULL;;;NaN;NULL;;;NaN;NaN;
TXN-2025121;nov. 30, 2025;PÃ©rez;PET-219;CirugÃ­a;CastraciÃ³n gato;1021,62;214,54;1236,16â‚¬;Stripe;CLOSED;FALSE;0;0;0;migrated_2024;NaN;;;;;;NaN;NaN;;NULL;;NaN;NaN;NULL;;;NULL;;;;;;;NULL;NaN;;;;NaN;;;;;NaN;NULL;NaN;NULL;;;;NaN;;;;;;NaN;NaN;;;;;NaN;;;;;;;;;;NULL;;NaN;;;;;;;NaN;;;;;;NaN;;;;;;
TXN-2025122;2025-02-03;PÃ©rez_antiguo;PET-353;CirugÃ­a;CastraciÃ³n gato;1271,14;266,94;1538,08â‚¬;TRANSFERENCIA_POS_1;CLOSED;1;1;FALSE;migrated_2024;0;NULL;NaN;;NULL;;NaN;;;;NaN;;NULL;NULL;;;NULL;NULL;;;NULL;;;NaN;;NaN;NULL;;NULL;;;;NULL;;;;NaN;;NULL;;;NaN;;;;;NaN;NaN;;NaN;;;NULL;NULL;NULL;;;;;;;;;;;;;;;NULL;NaN;;NULL;;NULL;;NULL;;;NaN;NULL;;;;
TXN-2025123;NULL;PÃ©rez;PET-340;VacunaciÃ³n;Recordatorio anual;25,95;5,45;31,40;STRIPE_POS_1;CLOSED;1;migrated_2024;1;FALSE;FALSE;;NaN;;NaN;;NULL;NaN;NULL;;NaN;;;;;;;;;;;NaN;;;;;;;;;;NULL;;NULL;NaN;;NaN;;;NULL;NaN;;;;;;;;;NaN;NaN;NULL;;NULL;NaN;;NULL;;;;NULL;;;;;NULL;NULL;;NULL;;NaN;;;;NULL;;;NULL;;NaN;;NaN;;NULL;
TXN-2025124;2025-01-12;  LÃ³pez ;PET-801;Farmacia;Meloxicam gotas;69,47;14,59;84,06;STRIPE;CLOSED;0;migrated_2024;1;TRUE;migrated_2024;;;NaN;NULL;;;NULL;;NaN;;;;;;;;;;NaN;;;NaN;;;;;NaN;;;NULL;;;;NULL;;NULL;NaN;;;NULL;;NULL;NULL;NaN;NaN;;NaN;;NaN;;;;NaN;NULL;;;NULL;;;NULL;;NaN;NULL;NaN;NULL;NULL;NaN;;NaN;;;NULL;NULL;NULL;NULL;;NULL;NULL;NULL;;NaN;;;
TXN-2025125;may. 19, 2025;  Ruiz ;PET-102;VacunaciÃ³n;Leucemia felina;53,42;11,22; EUR 64,64;TARJETA_POS_1;CLOSED;0;migrated_2024;1;1;migrated_2024;;;;;NaN;;NaN;;;;;;;;;;NULL;;;NaN;NULL;;NULL;NaN;;;;;NaN;;NULL;NaN;;;;NaN;;;NULL;;NaN;;NULL;;;;;;;;NaN;NaN;;NaN;NULL;;NaN;;;;;;NULL;NULL;;;NULL;NULL;;;NaN;;;;NULL;NaN;;;NaN;NULL;;;;
TXN-2025126;sep. 01, 2025;  GarcÃ­a ;PET-392;Farmacia;Pienso Renal 2kg;37,64;7,90;45,54;Tarjeta;CLOSED;TRUE;0;1;FALSE;migrated_2024;NULL;;;;;NaN;;;;NaN;;;;;;;;NaN;;;;;;;NULL;;;;;;;;NaN;;;;;NULL;;NULL;;;NaN;NULL;NULL;;;;;;;NULL;;NULL;NULL;;;;;;;;;;;;;NaN;NULL;;;;;;NULL;;NULL;;;NaN;;NULL;;
TXN-2025127;oct. 16, 2025;Ruiz_antiguo;PET-623;CirugÃ­a;ExtracciÃ³n tumoral;646,50;135,76;782,26â‚¬;TRANSFERENCIA;CLOSED;migrated_2024;1;1;1;TRUE;NaN;NULL;;NaN;;;;;;;;;;NULL;NULL;;NaN;NULL;;;;;;;NULL;;;;NaN;;;;;;;;NaN;;NaN;;;NaN;;;;;;;NaN;;;;;;;;;NULL;NaN;NULL;NULL;;;;;NULL;;NULL;;NaN;;;;NULL;;;;;;NaN;;NULL;NaN;NaN
TXN-2025128;09/11/2025;GÃ³mez_antiguo;PET-400;VacunaciÃ³n;Vacuna Rabia;46,86;9,84;56,70;STRIPE;CLOSED;1;migrated_2024;0;0;TRUE;;NULL;;;NULL;NaN;NULL;NULL;NaN;NULL;;;;NaN;;;NaN;;;;NULL;;;;;;;NULL;NaN;;NULL;NULL;;;;;;;NaN;;;NULL;;NaN;;;;;NaN;;NaN;;;;;NULL;;;;NULL;;;;;;;NULL;NaN;;NULL;;;;NULL;NULL;;;;NaN;;NULL;NaN;;
TXN-2025129;sep. 29, 2025;MartÃ­nez;PET-927;Consulta;Consulta especialista;50,78;10,66;61,44;TRANSFERENCIA;CLOSED;TRUE;1;1;0;migrated_2024;;;NULL;;;;;NULL;;NULL;NULL;NULL;NULL;NULL;;NaN;NaN;;;;NaN;NULL;;;NULL;NaN;;;NULL;;;;NULL;;;;;;;;NULL;;NaN;NaN;NULL;;;NaN;;NULL;;;;;;;;;;NaN;NaN;NaN;NULL;NULL;;;NULL;NaN;NaN;;;;;NaN;;;;NULL;NaN;;;;NULL;NULL
TXN-2025130;NULL;GarcÃ­a;PET-492;CirugÃ­a;CirugÃ­a TPLO perro;;139,27;802,44;Tarjeta;CLOSED;FALSE;1;FALSE;1;TRUE;;;;;;NaN;NULL;NULL;;;NaN;;;NaN;NULL;NaN;NULL;;;NULL;;NULL;;;;;;NULL;;;;;NaN;;;;;;;NULL;;;NULL;;;NaN;;;;;;;;NaN;;;;NaN;;;;NULL;;NaN;;;NaN;;;;NaN;NULL;NaN;;NaN;;;NULL;NULL;NULL;;;;
TXN-2025131;2025-01-17;GARCÃ­A;PET-520;CirugÃ­a;CirugÃ­a TPLO perro;468,81;98,45; EUR 567,26;EFECTIVO;PENDING_SYNC;TRUE;migrated_2024;TRUE;TRUE;migrated_2024;NULL;;;;NULL;NULL;NULL;;;NaN;NaN;NULL;;;;NaN;;;NaN;;;;;;;NaN;;;NULL;NULL;;NaN;;;;NaN;NaN;NaN;;;;;NaN;;;;;;;;NaN;;;NaN;;;;NaN;NULL;;;NaN;;;NaN;NULL;;NULL;;;;;;;;;;NULL;;;;;;
TXN-2025132;NULL;GÃ³mez_antiguo;PET-572;CirugÃ­a;CastraciÃ³n gato;1128,05;236,89; EUR 1364,94;STRIPE;CLOSED;0;1;0;1;1;;;;;NaN;NaN;NULL;;;NaN;;NaN;;NaN;NULL;;NULL;;NULL;NULL;;NULL;;;NULL;NaN;;NULL;;;;;NaN;;;;NULL;;NaN;NULL;;NaN;;;;;NaN;NULL;;NULL;NaN;;NULL;NaN;;;;;;NULL;;NULL;;NULL;;;;;;;;;;NULL;NaN;;;NULL;;NaN;;;;
TXN-2025133;08/01/2025;MARTÃ­NEZ;PET-715;Farmacia;Pienso Renal 2kg;49,58;10,41;59,99â‚¬;TARJETA;CLOSED;FALSE;FALSE;TRUE;0;migrated_2024;;;;NULL;NULL;;;;;;NULL;;;;;NULL;;;;;;;;NaN;;;;;NULL;NULL;;NULL;NULL;;NaN;;NULL;NaN;;NaN;;NULL;NULL;;NULL;NULL;NaN;NULL;;;NULL;;NULL;;;;;;;;;NaN;;;;;NaN;NULL;;;NULL;;;;;;;;NULL;;NaN;;;NaN
TXN-2025134;2025-07-25;PÃ©REZ;PET-608;Consulta;Consulta general;51,32;10,78;â‚¬62,10;TARJETA_POS_1;CLOSED;FALSE;migrated_2024;FALSE;0;FALSE;NaN;;;;;NaN;NaN;;;NaN;;;;;;;NaN;NULL;;NaN;;NaN;NaN;;;NULL;NULL;;NaN;NULL;;;NULL;;;;;;NaN;NaN;;;;;;;NULL;;;;;NULL;;;;;;;NaN;;NULL;NaN;;;;;;;NaN;NULL;NULL;;;;;NaN;;;;;;;NULL;
TXN-2025135;NULL;MARTÃ­NEZ;PET-769;Farmacia;AntibiÃ³tico amoxicilina;23,25;4,88;â‚¬28,13;Efectivo;CLOSED;migrated_2024;migrated_2024;FALSE;1;0;;;NULL;NaN;;;;;;NULL;;;;NaN;NaN;;;;NaN;;;NaN;;;NULL;NaN;NaN;;NULL;;;NULL;;NULL;NULL;;;;;;;;NaN;;;NULL;;NULL;NULL;;;;NaN;NaN;;;;NULL;NULL;NULL;NaN;;;;;;NaN;;NULL;;NaN;;NULL;;;;NULL;;;NULL;;NULL;;
TXN-2025136;17/12/2025;  GarcÃ­a ;PET-446;VacunaciÃ³n;Polivalente;49,86;10,47;â‚¬60,33;Efectivo;CLOSED;migrated_2024;1;TRUE;0;migrated_2024;;NaN;;NaN;;;;;;NaN;NULL;;NULL;;;;NaN;;NULL;;;;;NaN;;NaN;;NaN;;;;NaN;;;;NaN;;;NULL;;;NULL;NaN;NaN;;NaN;NaN;;;NULL;;;;;;;NaN;;;;;;;NaN;;;;NaN;NaN;;;;;;;;;;;;;NaN;;
TXN-2025137;2026/01/03 00:00:00;  GarcÃ­a ;PET-735;Farmacia;Pienso Renal 2kg;39,29;8,25;47,54;Transferencia;CLOSED;1;1;0;migrated_2024;migrated_2024;NaN;;;NULL;NaN;;NaN;NaN;;;NaN;;;;NaN;;;;;;;;;NULL;;;NaN;NULL;;NaN;NaN;NaN;;NULL;NaN;NaN;NULL;;NaN;;NaN;;;;NULL;NaN;;;NULL;NaN;;NULL;;NaN;;;;;NULL;NaN;NaN;NULL;;;NaN;NULL;;;;;;NaN;NULL;NaN;;;NaN;;;;NULL;;NULL;
TXN-2025138;may. 24, 2025;GÃ³MEZ;PET-142;Farmacia;Meloxicam gotas;93,92;19,72;113,64;EFECTIVO;CLOSED;migrated_2024;TRUE;0;TRUE;migrated_2024;;NaN;;NULL;;;NaN;;;;NaN;;NULL;NULL;;;NaN;;NULL;;;;;NULL;NULL;;;;NULL;;;;;;;;NaN;;NULL;;;;NULL;NULL;;;;;NaN;;;;NULL;NULL;;;;;;NULL;;;NaN;;;;;NULL;NaN;NaN;;;;NaN;;;;;;;;;NULL;
TXN-2025139;may. 31, 2025;garcã­a;PET-713;CirugÃ­a;ExtracciÃ³n tumoral;483,73;101,58;585,31;EFECTIVO;CLOSED;0;1;TRUE;FALSE;TRUE;;NULL;NULL;;;;NULL;;;;;;;;;;;;;;;NULL;NULL;;NULL;;NaN;;NaN;NULL;NULL;;;NaN;;;;;;;;NULL;NULL;NaN;;;;;;;;NaN;NaN;NaN;;;NULL;;;;;;;;NaN;;;;;NULL;NULL;NULL;;;;NaN;;;NaN;;NULL;;;
TXN-2025140;dic. 29, 2025;  LÃ³pez ;PET-300;Farmacia;Meloxicam gotas;14,77;3,10;17,87;TARJETA;CLOSED;migrated_2024;migrated_2024;migrated_2024;0;0;;;;;;;;NaN;NULL;NaN;;;;;;NaN;;NaN;NULL;;;;NULL;NaN;NULL;;;NaN;;NULL;;;NaN;;NULL;NaN;NaN;NULL;;NaN;;;NaN;;NaN;;NaN;;NULL;;NULL;;NULL;;;;NaN;;;NULL;;;;NULL;;;;NULL;;;NULL;;;;NULL;;;;NULL;;NaN;;NULL;
TXN-2025141;2025-02-08;RUIZ;PET-905;Consulta;Consulta general;37,28;7,83; EUR 45,11;EFECTIVO_POS_1;CLOSED;migrated_2024;0;TRUE;0;TRUE;;;NULL;;NaN;NaN;;NULL;;;;;;;;;;NaN;;NULL;;NaN;;NaN;;;NULL;;;NaN;;;;NULL;;NaN;;NULL;;;NULL;NaN;;NaN;;;;;;NaN;;NULL;NULL;NULL;;;;;NaN;;NaN;NULL;;;;NULL;;;NULL;NULL;NULL;;;NULL;NULL;NaN;;NULL;;NULL;;;NULL;NaN
