TXN_ID;fecha_pago;cliente_nombre;mascota_id;servicio_cat;descripcion_detallada;subtotal_neto;impuesto_aplicado;total_con_iva;metodo_abono;estado_sistema;old_sys_val_1;old_sys_val_2;old_sys_val_3;old_sys_val_4;old_sys_val_5;old_sys_val_6;old_sys_val_7;old_sys_val_8;old_sys_val_9;old_sys_val_10;old_sys_val_11;old_sys_val_12;old_sys_val_13;old_sys_val_14;old_sys_val_15;old_sys_val_16;old_sys_val_17;old_sys_val_18;old_sys_val_19;old_sys_val_20;old_sys_val_21;old_sys_val_22;old_sys_val_23;old_sys_val_24;old_sys_val_25;old_sys_val_26;old_sys_val_27;old_sys_val_28;old_sys_val_29;old_sys_val_30;old_sys_val_31;old_sys_val_32;old_sys_val_33;old_sys_val_34;old_sys_val_35;old_sys_val_36;old_sys_val_37;old_sys_val_38;old_sys_val_39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Unnamed: 47;Unnamed: 48;Unnamed: 49;Unnamed: 50;Unnamed: 51;Unnamed: 52;Unnamed: 53;Unnamed: 54;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61;Unnamed: 62;Unnamed: 63;Unnamed: 64;Unnamed: 65;Unnamed: 66;Unnamed: 67;Unnamed: 68;Unnamed: 69;Unnamed: 70;Unnamed: 71;Unnamed: 72;Unnamed: 73;Unnamed: 74;Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89
TXN-2025093;2025-09-06;MartÃ­nez;PET-234;Consulta;Consulta general;62,11;13,04;75,15;EFECTIVO;CLOSED;1;1;1;0;migrated_2024;;;;;NaN;;NaN;NaN;NaN;;;NaN;;;NULL;;NaN;;NaN;;;NaN;;;NULL;;;NULL;NaN;;NaN;NULL;;;;;;;NaN;;;;;NULL;;;NULL;;;;NaN;;NaN;;NaN;NaN;;NULL;NaN;;NULL;NaN;;NaN;;;;NULL;NULL;;NaN;;;;;NaN;;;NaN;;;;NaN;
TXN-2025094;06/03/2025;lã³pez;PET-476;Farmacia;Bravecto 3 meses;64,06;13,45;â‚¬77,51;STRIPE_POS_1;CLOSED;1;TRUE;TRUE;TRUE;FALSE;NULL;;;NULL;;;;;NULL;;;;;;;;;;;;;NULL;;;NaN;;;;NULL;NaN;NaN;;;;NaN;;NaN;;;;;;;;;;;;NULL;;;NaN;NULL;;;;;;;;;NULL;;;;;NULL;;;;;;NaN;;;;;;;NaN;;;;NaN
TXN-2025095;2025-01-17;  GarcÃ­a ;PET-755;Farmacia;Meloxicam gotas;12,30;2,58; EUR 14,88;Efectivo;CLOSED;migrated_2024;FALSE;TRUE;migrated_2024;migrated_2024;NaN;;NULL;NULL;NULL;;;;;;;;;;NaN;;;NaN;NULL;;NULL;;NULL;;;;NaN;;;;NaN;;;;;;;;;;;NULL;NULL;NaN;NULL;;;NULL;NULL;NaN;;;;NaN;;;;NaN;;;;NaN;;NULL;;NULL;;;NULL;NaN;NULL;;;;;NULL;;;;;;NULL;;
NaN;2025-05-01;SÃ¡nchez_antiguo;PET-406;Consulta;RevisiÃ³n urgencia;46,31;9,73;56,04;TRANSFERENCIA;PENDING_SYNC;1;TRUE;migrated_2024;TRUE;migrated_2024;;NULL;;;NULL;;;NULL;;;NULL;;NaN;;;;;;NULL;;NaN;;;;;;NULL;;;;;;;NULL;;;NaN;;;NaN;NULL;;;;NaN;;;NULL;;;;;;NULL;;;NaN;;NULL;NaN;;;NaN;NaN;;;NULL;NULL;;NULL;;NULL;;;;;;NaN;NaN;;NULL;NULL;;
TXN-2025097;2025/03/25 00:00:00;PÃ©rez;PET-610;CirugÃ­a;ExtracciÃ³n tumoral;908,74;190,84;1099,58;TARJETA_POS_1;CLOSED;0;FALSE;TRUE;1;migrated_2024;;NaN;;;NULL;NaN;NaN;NULL;;NaN;NaN;NULL;;;;;;NULL;NaN;;;;;NaN;;NULL;NULL;NULL;NULL;;;;;;;;;;;;NULL;;;;;NaN;;;;;;;;;NaN;NaN;;NaN;NaN;;NULL;NULL;;NULL;;;;;;NaN;;NULL;;;;NULL;NaN;NULL;;NULL;;;NaN;
TXN-2025098;02/04/2025;GarcÃ­a_antiguo;PET-947;Farmacia;Pienso Renal 2kg;;23,02; EUR 132,65;Efectivo;CLOSED;migrated_2024;0;FALSE;migrated_2024;0;;;NaN;NULL;;;NULL;;;;NaN;NaN;;;NULL;;;NULL;;;NaN;;;;;NaN;;;;NULL;NaN;;;NULL;;NaN;NaN;NULL;NaN;;;NaN;;;;NaN;;NULL;;;;NULL;;NaN;NULL;NaN;;;NaN;;NULL;NaN;NULL;;;;;;NaN;;;;;NULL;NaN;;;NaN;NULL;;;;NULL;NULL
TXN-2025099;2025-09-13;  LÃ³pez ;PET-782;VacunaciÃ³n;Polivalente;49,30;10,35;â‚¬59,65;Tarjeta;CLOSED;migrated_2024;1;FALSE;migrated_2024;TRUE;NaN;;NaN;NaN;;;NaN;;NaN;;;;NaN;NULL;;;NaN;NaN;;;;NULL;NULL;;NaN;NaN;;;;NaN;;;NaN;;;;NULL;;;;;NULL;;;NaN;NaN;;NaN;;NULL;;NaN;NaN;;NaN;NaN;NaN;;NULL;;NULL;;;NULL;NULL;;NULL;;;NULL;;NaN;;;;;;;NaN;NULL;;;NaN;
TXN-2025100;03/04/2025;  SÃ¡nchez ;PET-748;VacunaciÃ³n;Polivalente;43,01;9,03;52,04;TARJETA;CLOSED;1;migrated_2024;TRUE;FALSE;0;NaN;;;;;;;;;NULL;;NaN;NaN;NULL;;;NULL;;;;;;;;;;NULL;;NULL;;NULL;;;NULL;NaN;;;NaN;NaN;NULL;NULL;;;;;NULL;;;;;;;NULL;NULL;;;NULL;NaN;;;;NULL;;;;;NaN;NaN;;NaN;;;NULL;;;;;;;;;;;
TXN-2025101;ene. 25, 2025;sã¡nchez;PET-954;Consulta;Consulta general;;13,07;75,32;Efectivo;CLOSED;TRUE;migrated_2024;FALSE;FALSE;FALSE;NaN;;;;;NaN;;;;;NaN;;;NaN;NaN;;;;;;NULL;;;NaN;;NULL;;;NaN;;;;NULL;NULL;;;;;;;;;;;NaN;;;;;;NaN;NaN;;;;;NaN;;;NaN;;;;;;;;;;;;;;;NULL;;;;;;NaN;;NULL;
TXN-2025102;dic. 05, 2025;SÃ¡NCHEZ;PET-700;Farmacia;Pienso Renal 2kg;66,74;14,02; EUR 80,76;TARJETA;CLOSED;FALSE;migrated_2024;0;0;0;NULL;;;;;NaN;;;;NaN;;;;NaN;NULL;;NaN;;NULL;NaN;NULL;NULL;;NaN;;NaN;;;;NaN;;NULL;;;;NULL;;;NaN;;;;NULL;;NaN;NaN;;;NaN;;;;NaN;NULL;NaN;;;;;;;NaN;NaN;;;;NULL;NULL;;NULL;;;NaN;;;;NULL;NaN;;;;;NaN;
TXN-2025103;ago. 15, 2025;GÃ³mez_antiguo;PET-680;CirugÃ­a;CirugÃ­a TPLO perro;1334,39;280,22;â‚¬1614,61;Tarjeta;CLOSED;migrated_2024;1;0;FALSE;FALSE;NaN;;;NaN;;;;;;;;NaN;NULL;NULL;;;;;;;;;;;;NULL;NaN;NULL;;NULL;;NaN;;NULL;NULL;;;;;;;;;;;NaN;;NaN;;;;;;NULL;NaN;;NaN;NaN;;;NaN;;NULL;;NaN;NULL;;NULL;NULL;;;;;;;;NULL;NaN;NaN;;;NULL;NaN;
TXN-2025104;2025-06-24;MARTÃ­NEZ;PET-463;VacunaciÃ³n;Polivalente;27,39;5,75;33,14;TRANSFERENCIA;CLOSED;migrated_2024;0;TRUE;1;migrated_2024;NaN;NaN;NaN;;;;;NaN;;NULL;NULL;NULL;NULL;;;NaN;;;;NaN;;;;NULL;;NULL;;NULL;;NaN;;;;;;;NULL;;;NaN;;NaN;;;NaN;;;;NULL;NULL;;;;NaN;;;;NULL;NaN;;;NaN;;;NaN;;NULL;NaN;;NULL;NaN;;;;;NULL;NULL;NULL;;;;;NULL;
TXN-2025105;NULL;Ruiz;PET-921;VacunaciÃ³n;Polivalente;54,60;11,47;â‚¬66,07;TARJETA;CLOSED;FALSE;TRUE;0;FALSE;migrated_2024;;;NULL;NULL;;;;NaN;NaN;;NaN;NaN;NaN;;NaN;NULL;;NaN;NaN;NaN;;NaN;;;NULL;;NaN;;;NULL;NULL;NaN;;NULL;;NULL;;;NaN;;NULL;;;;;;;;;;NULL;;NULL;;NULL;;;;NULL;;;;;NaN;;;;NaN;;NULL;NaN;NULL;;;NaN;NULL;;NaN;;;NULL;;NULL;NULL
TXN-2025106;2025-11-29;pã©rez;PET-837;Consulta;Seguimiento post-operatorio;59,53;12,50; EUR 72,03;Efectivo;CLOSED;migrated_2024;TRUE;TRUE;1;migrated_2024;;NaN;;;NaN;NaN;;;;;;;NULL;;;NaN;;;;;;;;;NaN;;;;;NULL;;;;NaN;;;NULL;;;;;;;;NULL;NULL;;NaN;;NULL;NaN;NaN;;NULL;;;;NaN;NaN;;;NULL;;;;;NULL;;;;NULL;;;;;NULL;;;;NaN;;;NaN;
TXN-2025107;2025-09-12;SÃ¡nchez;PET-868;CirugÃ­a;CirugÃ­a dental avanzada;807,54;169,58; EUR 977,12;EFECTIVO_POS_1;CLOSED;0;0;TRUE;0;0;;;NaN;;NULL;;;;;;;;;;NULL;;NULL;;;;;NaN;NaN;;NaN;;;;;;NaN;NaN;;NaN;;;;NULL;NULL;;;;;NULL;;;;NULL;NULL;;NULL;;NaN;;;;;;NaN;NaN;NaN;;;NULL;;;NULL;;;;;NULL;;NULL;;NaN;;NULL;;;;;;
TXN-2025108;21/11/2025;MartÃ­nez;PET-985;Farmacia;Bravecto 3 meses;50,50;10,60;61,10;TARJETA;CLOSED;FALSE;TRUE;1;TRUE;FALSE;;NaN;;NULL;NaN;NULL;;NaN;;NaN;;;;;;;;;;;;;;;;;NaN;NaN;;;;NULL;;;NaN;;;;;NULL;NaN;;NaN;;NULL;NULL;;;NaN;;;NaN;;;NULL;;;;;;;NaN;;NULL;;;;;;NaN;;NaN;;;;NULL;;;NaN;;;;;NULL
TXN-2025109;06/08/2025;GarcÃ­a;PET-816;Farmacia;Pienso Renal 2kg;68,37;14,36;â‚¬82,73;STRIPE;CLOSED;FALSE;FALSE;TRUE;migrated_2024;migrated_2024;;;NaN;;NaN;NULL;NaN;;;;;NULL;;;;NULL;NULL;;NaN;;;NULL;NULL;;;;;;;;NULL;NULL;;;;NULL;NaN;;NULL;;NaN;NaN;;;;NaN;;;;NaN;;;;NaN;;;;;;;;;;;;;;;;;;;;;;NULL;;;NULL;NaN;;;;
TXN-2025110;NULL;LÃ³PEZ;PET-664;Consulta;Consulta especialista;61,87;12,99; EUR 74,86;TRANSFERENCIA_POS_1;CLOSED;FALSE;TRUE;TRUE;migrated_2024;migrated_2024;;;NULL;;;;;;;NaN;NULL;;;NaN;;;NaN;NaN;;;;;NULL;NULL;;;NaN;;;NaN;NaN;NaN;;;NaN;NULL;;;;;;;;;NULL;;NULL;NaN;;;NaN;;;;;;;;;;;;;;NULL;;;;NULL;;;;;NULL;;NULL;;;;;;;;NULL
NaN;NULL;LÃ³pez_antiguo;PET-528;CirugÃ­a;CastraciÃ³n gato;1077,50;226,28;1303,78;STRIPE;CLOSED;0;TRUE;FALSE;migrated_2024;FALSE;NULL;;NULL;;NULL;;;;;;;;;;;;;;;NaN;;;;;;;;NaN;NaN;;;;;NaN;NULL;NaN;NaN;;NULL;;;;NULL;NaN;NULL;NULL;NULL;;;;;NaN;;;;NaN;;;;;;;;;NaN;NaN;;;;NaN;;;;;;;;;;NaN;;;;
TXN-2025112;2025/01/30 00:00:00;PÃ©REZ;PET-821;Farmacia;Pienso Renal 2kg;70,01;14,70;84,71;Stripe;CLOSED;TRUE;TRUE;1;0;FALSE;;NULL;;;;;NULL;;;NULL;NaN;;;NULL;;;;;;;;;;;NULL;;;;NULL;;;;;NULL;;;;;;;NULL;;;;;;NULL;;NaN;NULL;NULL;NULL;;;;;NULL;NULL;;;;;;;;;;;NaN;;;;NaN;NaN;;;NULL;;NULL;NaN;;NaN;;NULL
TXN-2025113;2025/06/07 00:00:00;SÃ¡NCHEZ;PET-921;VacunaciÃ³n;Vacuna Rabia;42,14;8,85;50,99â‚¬;Efectivo;CLOSED;TRUE;1;0;0;0;;NULL;NaN;;;NaN;NaN;;;;NULL;NaN;;NULL;NaN;;NaN;;;;NULL;;NaN;NaN;;;;;NULL;;;;;;;;NULL;;NaN;;NULL;;;;;;NaN;;;;;;;;NaN;NULL;;NULL;NaN;NULL;NaN;;;NULL;NaN;NULL;;;;NaN;;;;;;;;;;NaN;NaN;;;
TXN-2025114;17/05/2025;Ruiz_antiguo;PET-214;Consulta;Consulta especialista;;8,73;â‚¬50,29;TRANSFERENCIA;CLOSED;0;FALSE;FALSE;TRUE;1;NULL;;;;;;NULL;;NaN;NULL;;;NaN;NULL;;;;NULL;;;NaN;;NaN;NaN;;NaN;;NULL;;;;;;NULL;;NULL;;;NaN;;;;;;NaN;NaN;NULL;;;NaN;;;;;;;;NaN;;NULL;NaN;NULL;;;;NaN;NULL;NaN;;;NULL;NULL;;NULL;;;;;;NULL;NaN;;NULL;
TXN-2025115;26/04/2025;PÃ©rez_antiguo;PET-915;Farmacia;Bravecto 3 meses;10,97;2,30;13,27;TARJETA;PENDING_SYNC;TRUE;migrated_2024;TRUE;migrated_2024;migrated_2024;NaN;;;;NaN;;NaN;;NaN;;;;;NaN;NULL;;;;;NULL;;;NaN;;NaN;NaN;NULL;;;NULL;NULL;;;NULL;;NULL;NaN;NULL;;;;;;;NULL;NaN;NaN;;;;;;NaN;NULL;;NaN;;;;NULL;;;NaN;NaN;;;;;;NULL;NaN;;NULL;;;NULL;;;;NULL;NULL;;;
TXN-2025116;2025/07/15 00:00:00;  SÃ¡nchez ;PET-823;Farmacia;AntibiÃ³tico amoxicilina;78,11;16,40;94,51â‚¬;EFECTIVO_POS_1;CLOSED;migrated_2024;FALSE;1;0;FALSE;;NaN;NULL;;;;;NaN;;;;NULL;NULL;;;;;;;;;;;;;NaN;;;;;;;;;;NULL;;;;NULL;;;;;NaN;;NULL;NaN;;;NaN;NULL;NULL;;;NaN;;NaN;;;;;;;;;NaN;NaN;;;NULL;NaN;NULL;NaN;;;;NULL;;NaN;NaN;;;
TXN-2025117;2026-01-15;  MartÃ­nez ;PET-752;Consulta;Consulta especialista;43,89;9,22;53,11â‚¬;TARJETA;CLOSED;0;migrated_2024;TRUE;0;1;;NULL;NULL;;;;;NaN;;;NULL;;NaN;;NaN;;;NaN;;;NULL;;;;;NULL;NaN;;;NaN;NaN;;;;;NULL;;;;;;;;NaN;;;;NULL;NULL;;;;;;;;;NULL;NULL;;;;;;NaN;;NaN;;NULL;NULL;;;;;;;;NULL;NULL;;;NULL;;
TXN-2025118;abr. 17, 2025;sã¡nchez;PET-388;Consulta;Consulta general;;11,67;â‚¬67,22;EFECTIVO;CLOSED;TRUE;migrated_2024;1;migrated_2024;TRUE;NULL;;NaN;;NULL;;;;;NULL;NaN;;;NaN;;NaN;;;;;;;;NaN;NULL;NULL;NULL;;NaN;NaN;;;;NULL;;NULL;;;;NULL;;;;;;;;;;;NaN;;;NaN;NaN;;;NULL;;;;;NaN;;NULL;;;;;;NaN;NULL;;;;;;;;NULL;;;NaN;
TXN-2025119;2025-12-22;LÃ³pez;PET-489;Consulta;Consulta especialista;55,42;11,64;67,06â‚¬;TARJETA;CLOSED;1;0;0;TRUE;TRUE;;NULL;;NaN;;;;;NaN;;;;;;NaN;;;;;;NULL;;NaN;;NaN;;NaN;NULL;;NaN;;NULL;;NaN;NULL;;NULL;NULL;NaN;NaN;NaN;;;NULL;;;NULL;;NaN;;NaN;;;NaN;;NULL;;;NULL;NaN;;;;;;;;;;;;NaN;NaN;NaN;;;;NaN;NaN;;;;;
TXN-2025120;nov. 10, 2025;  GÃ³mez ;PET-401;Consulta;Consulta especialista;75,49;15,85;91,34;STRIPE;CLOSED;migrated_2024;migrated_2024;migrated_2024;1;migrated_2024;;NULL;NULL;;;;NULL;;;;;;;;;;;;;NULL;;NULL;NaN;NULL;NaN;;;NULL;;NULL;NULL;NaN;NULL;NaN;;;;;NULL;NaN;;;;;;;;;;;;NaN;;;NaN;;;;NULL;NULL;NaN;;;;;;;;;;;NULL;;;;;;;;;;;NaN;NULL
TXN-2025121;2025-06-05;Ruiz_antiguo;PET-639;CirugÃ­a;CirugÃ­a TPLO perro;482,24;101,27; EUR 583,51;TRANSFERENCIA;CLOSED;migrated_2024;TRUE;0;TRUE;migrated_2024;;NaN;;NULL;;;NaN;NaN;NaN;NaN;;NaN;;;;;;;;;;;;;NaN;NaN;;NULL;NULL;;NULL;NaN;;NULL;NULL;;;;;NULL;;;;NaN;;;;NULL;;;;;;NaN;NaN;;;;;;;NaN;NaN;;NULL;;;;;NULL;NULL;;NULL;;;NULL;NaN;;;;;;NaN;NULL
TXN-2025122;2025-06-01;Ruiz;PET-523;CirugÃ­a;ExtracciÃ³n tumoral;1265,34;265,72;1531,06â‚¬;STRIPE_POS_1;PENDING_SYNC;migrated_2024;migrated_2024;1;migrated_2024;1;;;NULL;;;;NaN;;NULL;NaN;NaN;NULL;;NULL;NaN;;;;;;;NULL;NaN;;;NULL;NULL;;NaN;NaN;;NULL;;;;NULL;;;;;;;;;;NaN;;;NaN;NaN;NaN;NaN;;;NaN;;;;NULL;;;;;;;NaN;;;;NULL;;;NULL;;NULL;;NULL;;;;;;NaN;NULL
TXN-2025123;25/01/2026;  PÃ©rez ;PET-278;Consulta;Consulta especialista;77,92;16,36;94,28;TRANSFERENCIA;CLOSED;TRUE;1;1;FALSE;TRUE;NULL;;;NaN;;NaN;NaN;;NaN;NULL;;;NULL;;;;;;;NaN;NULL;;;NaN;NULL;;NaN;NaN;;;;NULL;;;NULL;;NaN;;;;;;NULL;NULL;;;NaN;;NaN;;NULL;;;;;NaN;;;NULL;;;NULL;NULL;;NULL;;;;;;;NULL;;;;NULL;;;;;NULL;;;NaN
TXN-2025124;2025-11-14;GarcÃ­a;PET-218;Farmacia;AntibiÃ³tico amoxicilina;84,31;17,71;102,02;EFECTIVO;CLOSED;migrated_2024;1;1;TRUE;TRUE;NaN;NULL;NULL;NaN;NULL;;;;NaN;NULL;;;NULL;NULL;;NULL;;NaN;;;;NULL;;;;;;NaN;;;NULL;NULL;NULL;;;NULL;;NULL;NULL;;NaN;NaN;;;NaN;;;NaN;NULL;NaN;NaN;NULL;;;NaN;NaN;;;;NULL;;;NULL;;NULL;NaN;;NULL;;;;;NaN;;;;;;NULL;NaN;NaN;;NaN;NULL
TXN-2025125;12/04/2025;LÃ³PEZ;PET-711;Consulta;Seguimiento post-operatorio;39,74;8,35; EUR 48,09;EFECTIVO;CLOSED;FALSE;TRUE;migrated_2024;FALSE;FALSE;;;;;;;;;;;;;;NaN;;;NaN;NULL;;;NULL;NULL;;NULL;NaN;NULL;;NULL;;NaN;NaN;NaN;;;;;;;NaN;;;;;NaN;NULL;NULL;NaN;;;NaN;;;;NaN;;NaN;;;;;;;NaN;;;NaN;NaN;;;;;NaN;;;;;NULL;;NULL;NULL;;;;
TXN-2025126;NULL;  PÃ©rez ;PET-665;Farmacia;Bravecto 3 meses;65,67;13,79;â‚¬79,46;TRANSFERENCIA_POS_1;CLOSED;TRUE;FALSE;TRUE;1;0;;NaN;NaN;;;;NULL;NaN;;NaN;;NULL;;NaN;;;;;;;;NULL;;;;;;NaN;;;NaN;NULL;NaN;;;NaN;;;NaN;;NULL;;NULL;;;NaN;;;;;NULL;NaN;NULL;;;;;;NULL;;;;;;;;;;;;;NULL;NaN;NaN;;;NULL;;NaN;;;;;
TXN-2025127;2025/08/28 00:00:00;LÃ³pez;PET-301;Farmacia;AntibiÃ³tico amoxicilina;118,34;24,85;143,19;EFECTIVO_POS_1;CLOSED;TRUE;migrated_2024;1;0;0;NaN;;;NULL;;;;;;NULL;;;;NaN;;;;;;NaN;;;;;;;NaN;;;;NULL;;;NaN;;;;;NaN;NULL;;;;;;;;NULL;NULL;;;;NULL;;;;;NaN;NaN;NULL;NaN;NULL;NULL;;NULL;;;;;NaN;NULL;NULL;NaN;;;;;;;;;NULL;;NaN
TXN-2025128;09/08/2025;LÃ³PEZ;PET-126;CirugÃ­a;CirugÃ­a TPLO perro;1067,03;224,08;1291,11;EFECTIVO;CLOSED;TRUE;TRUE;TRUE;migrated_2024;TRUE;NaN;;;;NULL;;;NaN;;NaN;;NULL;;;NULL;;;;;;;;;NULL;;;NaN;;;;;;;;NULL;;;NULL;;NaN;;;NULL;;;;;;;NULL;;;NULL;NaN;NaN;;;;NaN;;NaN;;NaN;;;NaN;NULL;;;NULL;;;NULL;;;NaN;;;;;;NaN;NULL;
TXN-2025129;may. 15, 2025;  PÃ©rez ;PET-835;CirugÃ­a;CastraciÃ³n gato;;204,49; EUR 1178,23;TARJETA;CLOSED;TRUE;0;FALSE;migrated_2024;migrated_2024;;NULL;NULL;NaN;;;NULL;;;;;;NULL;;NaN;;;;;NULL;;;;;;;;NULL;;NULL;NaN;NULL;;NULL;NaN;;;NULL;NULL;;;;;;;;;;;;;;NaN;NULL;;;;NULL;;;;NULL;;;;;;NULL;NaN;;;;;;;;;NaN;;;;NULL;NULL;
TXN-2025130;2025/08/27 00:00:00;GÃ³MEZ;PET-873;Consulta;Consulta general;56,90;11,95; EUR 68,85;STRIPE_POS_1;CLOSED;1;TRUE;1;FALSE;migrated_2024;;;NULL;NULL;;;NULL;NULL;;;;;NaN;;;;NaN;;NULL;;;NULL;;;NULL;NaN;NaN;;;;;;NULL;;;;;;;;NaN;NaN;;NULL;;;NULL;;;;NaN;;;NULL;NaN;;;;;NULL;NaN;;;;;;;NaN;;;;;NULL;NULL;;;NaN;NaN;NULL;;NaN;;NaN;
TXN-2025131;01/02/2026;pã©rez;PET-303;VacunaciÃ³n;Polivalente;51,39;10,79;62,18â‚¬;TRANSFERENCIA_POS_1;CLOSED;migrated_2024;migrated_2024;migrated_2024;FALSE;migrated_2024;;;;;;;;NULL;NaN;;;;;NaN;;;;;;;NaN;;NULL;;;;;;NaN;NaN;;NaN;;;;NULL;;;NaN;NaN;;NULL;NULL;NULL;;;NULL;;;;NaN;NaN;;NULL;;NaN;;NULL;;NULL;NaN;;;NULL;;NaN;;;;;;NULL;;;;NULL;NaN;;;;NaN;NULL;;
TXN-2025132;14/08/2025;MartÃ­nez;PET-934;CirugÃ­a;CirugÃ­a TPLO perro;668,98;140,49;â‚¬809,47;STRIPE;CLOSED;FALSE;migrated_2024;migrated_2024;TRUE;migrated_2024;NaN;NULL;;NaN;;;;;;NaN;;NaN;NULL;NULL;NULL;;;;NaN;NaN;NULL;;NULL;;NaN;;;NULL;;;NaN;NULL;NaN;;;;NaN;;NULL;NULL;;NaN;;;;;;NaN;;;NULL;NULL;;;NULL;;;;;;;;NULL;;NULL;;;NULL;;;;;;NaN;;;NULL;;NaN;;;;NaN;
TXN-2025133;2025-05-23;  MartÃ­nez ;PET-731;CirugÃ­a;CirugÃ­a dental avanzada;1295,36;272,03;1567,39;EFECTIVO_POS_1;CLOSED;FALSE;1;TRUE;FALSE;1;;NULL;NULL;NaN;;;NaN;;;;;;;;NaN;;;;NaN;NaN;NULL;;NaN;NaN;;NULL;NULL;;;;;;NULL;;;;;;NaN;;;;NaN;;NaN;;;NULL;NULL;;;;;;;NULL;;;;;;;NULL;;NULL;NULL;;;;;NaN;;;;;NULL;NaN;;NULL;;;;;
NaN;abr. 20, 2025;GarcÃ­a;PET-199;CirugÃ­a;CirugÃ­a TPLO perro;644,31;135,31;779,62;Stripe;CLOSED;1;0;migrated_2024;migrated_2024;0;;NaN;;;NULL;;NaN;;NULL;;NULL;NaN;;;NULL;;;NULL;;;NaN;;;;;;NULL;NaN;;NaN;;;NaN;;;;NULL;NaN;;NULL;NaN;;;NULL;;;NULL;NULL;;;;NULL;NaN;NaN;NULL;;;NULL;;;;NULL;;;;;;;;;;NaN;;;;NaN;;NaN;;;;NULL;;NULL
TXN-2025135;dic. 25, 2025;GarcÃ­a_antiguo;PET-902;VacunaciÃ³n;Leucemia felina;;6,51; EUR 37,51;EFECTIVO;CLOSED;1;1;FALSE;1;0;;;;;;;;;NULL;NaN;NULL;;;;;NULL;;;;NULL;;;;NULL;NaN;;NaN;;NULL;NaN;;;;NULL;NaN;;NULL;NULL;;;;;;NaN;NaN;;;NULL;;NaN;;;;;;NULL;NULL;;NULL;NULL;;;;;;NULL;NULL;;;;;;NaN;NaN;;NaN;;NaN;;;NULL;NULL;NULL;
TXN-2025136;2025/01/18 00:00:00;sã¡nchez;PET-256;Farmacia;AntibiÃ³tico amoxicilina;99,80;20,96;120,76â‚¬;Stripe;CLOSED;TRUE;migrated_2024;TRUE;TRUE;1;NULL;NaN;;;;;;NaN;;;;;;;;NaN;NaN;NULL;NaN;NaN;;NaN;;;;NULL;;;;;;;NULL;;NULL;;;;;NULL;;;;;NaN;;;;NULL;;;NULL;;;;;;NULL;;;NaN;NaN;NaN;;;NaN;;;;NaN;;;;NaN;;;;;;NULL;;;NaN;NULL
TXN-2025137;02/10/2025;GARCÃ­A;PET-844;Farmacia;Bravecto 3 meses;28,03;5,89; EUR 33,92;TARJETA;CLOSED;migrated_2024;FALSE;TRUE;migrated_2024;TRUE;;NaN;;;NaN;;NULL;;;;NULL;;;NaN;;NULL;;;NULL;;NaN;;;;;NULL;;;;;;;;;;NaN;NaN;;NULL;NaN;NULL;;NaN;NULL;;NaN;;;NaN;;;NULL;;;;;;NULL;NULL;NaN;;;;;NaN;;;;;;;;;;NaN;;;;;NaN;;;NaN;NULL
TXN-2025138;16/03/2025;  SÃ¡nchez ;PET-987;CirugÃ­a;CastraciÃ³n gato;1173,95;246,53;1420,48â‚¬;TRANSFERENCIA;CLOSED;TRUE;migrated_2024;0;TRUE;TRUE;;NaN;;;NaN;;NaN;NULL;NaN;;;;NULL;;;NULL;NULL;;NaN;;;NULL;;;;NULL;;NaN;NaN;;;;;;;;NULL;;NaN;;;NULL;NaN;;;;;;NULL;NaN;;;NULL;NULL;;;;NaN;;NULL;;;;;NULL;;NaN;;;NULL;;;NaN;;NaN;;;;;;;;NaN;
TXN-2025139;NULL;GÃ³mez;PET-326;CirugÃ­a;CirugÃ­a TPLO perro;625,73;131,40;757,13â‚¬;TARJETA;CLOSED;TRUE;FALSE;migrated_2024;migrated_2024;migrated_2024;NaN;;;NaN;;NULL;;;NaN;NULL;;;;;;NaN;;;NaN;;;NULL;;NULL;;;NaN;NULL;NULL;NULL;NULL;;;NaN;;;NaN;;;NULL;;NaN;;;;NaN;;NaN;NULL;;;;;;NULL;NaN;;;;NaN;;;;NaN;;NaN;;;NaN;NaN;NULL;NaN;NaN;NULL;NaN;;;;;;;;NULL;
TXN-2025140;NULL;LÃ³pez;PET-711;Consulta;Consulta especialista;;14,40;â‚¬82,97;TRANSFERENCIA_POS_1;CLOSED;TRUE;0;0;0;migrated_2024;;NaN;;;;NaN;;;NaN;;;;;;NaN;NULL;;;;;;;NaN;;;;NaN;;NULL;;NaN;;;;NaN;;NaN;;;NULL;;;;;;NULL;;NaN;NULL;NaN;;;;;;NULL;;;;;;NULL;;;;NaN;;;;;;;;;;NULL;NaN;;NaN;;;;NaN;
